qid,tier,lat,lon,sitelinks,iso
Q2295836,institution,44.84320,11.62380,0,IT
Q2296362,institution,48.87800,2.33436,0,FR
Q2296922,institution,40.76460,-73.96700,0,US
Q2297137,institution,19.43585,-99.13058,0,MX
Q2297856,institution,50.80740,2.40016,0,FR
Q2297982,institution,32.01096,34.77761,0,IL
Q2299609,institution,55.82278,37.63972,0,RU
Q2301926,institution,34.74643,-92.25846,0,US
Q2301997,institution,54.86694,83.08583,0,RU
Q2302321,institution,50.01072,5.73917,0,BE
Q2302612,institution,36.19012,44.00974,0,IQ
Q2303149,institution,51.18340,14.41930,0,DE
Q2303432,institution,43.36180,-5.84630,0,ES
Q2304164,institution,50.64710,5.58357,0,BE
Q2304404,institution,50.45970,-3.71780,0,GB
Q2304558,institution,39.22530,-106.00400,0,US
Q2305235,institution,54.90083,23.91056,0,LT
Q2306200,institution,40.74745,-73.85163,0,US
Q2306758,institution,51.33765,3.24541,0,BE
Q2308565,institution,53.09730,8.76983,0,DE
Q2308634,institution,53.54311,9.98756,0,DE
Q2308765,institution,53.33670,-2.87429,0,GB
Q2309691,institution,53.16740,8.62609,0,DE
Q2310276,institution,52.98690,9.83825,0,DE
Q2310392,institution,53.68300,11.62460,0,DE
Q2310400,institution,52.74050,12.49480,0,DE
Q2310415,institution,50.22170,10.06950,0,DE
Q2310413,institution,49.45454,11.07438,0,DE
Q2311435,institution,43.64611,3.86778,0,FR
Q2312229,institution,64.18083,-21.58167,0,IS
Q2312270,institution,52.27417,20.99694,0,PL
Q2313493,institution,51.86940,13.96540,0,DE
Q2313815,institution,38.72440,-9.11389,0,PT
Q2314090,institution,55.72437,-3.50866,0,GB
Q2317145,institution,43.66758,7.15695,0,FR
Q2317183,institution,51.22119,4.39857,0,BE
Q2318005,institution,41.90650,12.45380,0,VA
Q2319979,institution,42.02111,12.39083,0,IT
Q2321810,institution,50.78846,-1.11971,0,GB
Q2324031,institution,31.21735,121.42935,0,CN
Q2324404,institution,51.06409,3.71841,0,BE
Q2324596,institution,43.23559,76.91950,0,KZ
Q2324618,institution,53.62640,11.41830,0,DE
Q2324620,institution,48.36380,10.91350,0,DE
Q2324938,institution,48.36500,10.89920,0,DE
Q2324939,institution,49.97610,9.14167,0,DE
Q2324941,institution,48.73694,11.18046,0,DE
Q2326306,institution,51.64580,7.07962,0,DE
Q2326313,institution,48.57642,10.49355,0,DE
Q2326319,institution,49.99940,8.41907,0,DE
Q2326348,institution,51.29716,13.10588,0,DE
Q2326578,institution,47.81890,16.24610,0,AT
Q2327133,institution,54.31900,10.13410,0,DE
Q2327170,institution,50.92100,6.35599,0,DE
Q2327172,institution,54.05450,13.77780,0,DE
Q2327176,institution,53.89510,11.46650,0,DE
Q2327183,institution,51.34183,12.37638,0,DE
Q2327607,institution,48.85438,10.49279,0,DE
Q2327636,institution,50.22471,12.18880,0,CZ
Q2327646,institution,50.97952,11.03483,0,DE
Q2327651,institution,49.47389,10.98711,0,DE
Q2327648,institution,49.45655,11.07717,0,DE
Q2327655,institution,51.05010,13.74300,0,DE
Q2327658,institution,51.48030,11.97140,0,DE
Q2327662,institution,50.08710,8.44654,0,DE
Q2327666,institution,51.22210,6.76948,0,DE
Q2327671,institution,51.16320,13.47230,0,DE
Q2327673,institution,51.26060,12.88440,0,DE
Q2327677,institution,49.48560,8.44314,0,DE
Q2327683,institution,48.85335,10.48701,0,DE
Q2327687,institution,48.77608,9.18411,0,DE
Q2327693,institution,47.22794,8.81768,0,CH
Q4303892,institution,55.74639,37.60683,0,RU
Q4304009,institution,55.75189,37.61697,0,RU
Q4304081,institution,55.72664,37.63071,0,RU
Q4304209,institution,55.83301,37.63489,0,RU
Q4304214,institution,55.76703,37.61428,0,RU
Q4304212,institution,55.75583,37.61730,0,RU
Q4306034,institution,50.46289,30.51702,0,UA
Q4306035,institution,50.59139,36.58750,0,RU
Q4306032,institution,60.44860,22.26780,0,FI
Q4306033,institution,55.48361,28.76806,0,BY
Q4306038,institution,56.98944,41.26694,0,RU
Q4306039,institution,59.93160,30.27220,0,RU
Q4306037,institution,58.65277,34.06707,0,RU
Q4306042,institution,56.23237,43.95036,0,RU
Q4306041,institution,56.32278,44.01861,0,RU
Q4306046,institution,53.41197,58.98492,0,RU
Q4306047,institution,55.74795,37.64487,0,RU
Q4306045,institution,59.94109,30.32068,0,RU
Q4306050,institution,55.78337,37.61027,0,RU
Q4306051,institution,59.92460,30.34090,0,RU
Q4306048,institution,59.93942,30.34865,0,RU
Q4306049,institution,55.48058,28.77306,0,BY
Q4306054,institution,55.74154,37.58588,0,RU
Q4306055,institution,53.19409,50.09572,0,RU
Q4306058,institution,56.65470,39.29020,0,RU
Q4306059,institution,56.01334,92.86183,0,RU
Q4306056,institution,52.96540,43.42010,0,RU
Q4306057,institution,49.42972,26.99139,0,UA
Q4306062,institution,51.71384,36.16810,0,RU
Q4306063,institution,48.75389,44.80000,0,RU
Q4306060,institution,56.38219,37.01356,0,RU
Q4306061,institution,49.21603,28.40837,0,UA
Q4306070,institution,59.21581,39.88448,0,RU
Q4306071,institution,55.10466,38.77010,0,RU
Q4306068,institution,53.39900,-2.99200,0,GB
Q4306069,institution,53.39796,36.92179,0,RU
Q4306074,institution,59.21231,39.89261,0,RU
Q4306075,institution,56.84342,60.60761,0,RU
Q4306073,institution,49.44640,32.06150,0,UA
Q4306078,institution,48.46820,35.04020,0,UA
Q4306077,institution,56.84269,60.60670,0,RU
Q4306082,institution,55.76080,37.63681,0,RU
Q4306081,institution,55.78167,37.59306,0,RU
Q4306086,institution,54.77932,32.04745,0,RU
Q4306087,institution,46.48250,30.73748,0,UA
Q4306084,institution,55.02590,82.91061,0,RU
Q4306085,institution,54.77997,32.04395,0,RU
Q4306088,institution,54.19444,37.61889,0,RU
Q4306089,institution,54.21173,37.62224,0,RU
Q4306092,institution,53.04880,46.43720,0,RU
Q4306093,institution,54.17863,45.17226,0,RU
Q4306098,institution,48.54056,135.01302,0,RU
Q4306097,institution,54.68339,25.29158,0,LT
Q4306100,institution,53.56533,56.46934,0,RU
Q4306106,institution,49.35000,23.50000,0,UA
Q4306104,institution,39.86990,-75.59300,0,US
Q4306105,institution,53.89946,30.33883,0,BY
Q4306109,institution,55.75630,37.61863,0,RU
Q4306115,institution,69.06472,33.29500,0,RU
Q4306112,institution,56.11606,47.25748,0,RU
Q4306116,institution,45.04106,35.37792,0,RU
Q4306117,institution,55.76087,38.08534,0,RU
Q4306120,institution,47.06653,38.15870,0,UA
Q4306127,institution,54.69500,25.27110,0,LT
Q4306131,institution,55.03019,36.74878,0,RU
Q4306134,institution,44.80960,20.46370,0,RS
Q4306135,institution,48.46097,35.04487,0,UA
Q4306133,institution,55.74389,37.62500,0,RU
Q4306139,institution,36.88420,30.70730,0,TR
Q4306137,institution,51.52633,46.04556,0,RU
Q4306142,institution,55.89917,37.56565,0,RU
Q4306141,institution,37.97286,23.72589,0,GR
Q4306149,institution,59.94139,30.30444,0,RU
Q4306154,institution,50.45917,30.52556,0,UA
Q4306152,institution,56.85928,35.92196,0,RU
Q4306156,institution,56.15128,47.25078,0,RU
Q4306157,institution,45.02484,35.38508,0,UA
Q4306163,institution,55.79007,49.11665,0,RU
Q4306161,institution,58.04731,38.85543,0,RU
Q4306167,institution,35.23485,25.20938,0,GR
Q4306164,institution,55.02270,82.92012,0,RU
Q4306165,institution,47.82199,36.81321,0,UA
Q4306171,institution,59.94794,30.23519,0,RU
Q4306169,institution,55.75629,37.61844,0,RU
Q4306173,institution,35.88200,-106.01200,0,US
Q4306178,institution,46.48167,30.74306,0,UA
Q4306179,institution,55.77686,37.59636,0,RU
Q4306176,institution,61.00480,69.02440,0,RU
Q4306182,institution,55.17940,58.15720,0,RU
Q4306181,institution,56.94110,24.11670,0,LV
Q4306187,institution,57.99276,31.36322,0,RU
Q4306190,institution,43.81953,87.58397,0,CN
Q4306191,institution,48.05003,37.18918,0,UA
Q4306194,institution,66.48300,87.10000,0,RU
Q4306198,institution,49.73170,31.51220,0,UA
Q4306202,institution,50.08806,14.41056,0,CZ
Q4306203,institution,59.21306,39.89972,0,RU
Q4306200,institution,48.57612,28.83928,0,UA
Q4306201,institution,47.21070,38.93390,0,RU
Q3748720,institution,42.80258,10.38371,0,IT
Q3748735,institution,44.11508,9.97115,0,IT
Q3748871,institution,41.46639,12.99750,0,IT
Q3752845,institution,52.65471,-7.25495,0,IE
Q3753155,institution,40.44800,-79.90100,0,US
Q3753788,institution,40.72990,8.56020,0,IT
Q3756251,institution,42.84162,-2.67970,0,ES
Q3756440,institution,43.76900,11.25638,0,IT
Q3756885,institution,68.48605,22.10565,0,FI
Q3757690,institution,44.70047,10.62884,0,IT
Q3757693,institution,43.78248,11.26652,0,IT
Q3757699,institution,41.89419,12.47194,0,IT
Q3757700,institution,46.32168,9.40531,0,IT
Q3757711,institution,39.22601,9.11589,0,IT
Q3757708,institution,45.06507,7.66931,0,IT
Q3757709,institution,41.46324,12.90574,0,IT
Q3757715,institution,42.85520,13.57230,0,IT
Q3757712,institution,41.90384,12.48577,0,IT
Q3757718,institution,44.38227,9.04553,0,IT
Q3757716,institution,43.07100,12.61100,0,IT
Q3757722,institution,45.04875,9.69229,0,IT
Q3757723,institution,44.50250,11.33690,0,IT
Q3757721,institution,45.47250,9.19972,0,IT
Q3757726,institution,44.49884,11.33767,0,IT
Q3757724,institution,46.07120,13.22920,0,IT
Q3757725,institution,45.70351,9.67641,0,IT
Q3757731,institution,44.13663,12.24642,0,IT
Q3757738,institution,43.76528,11.24997,0,IT
Q3757741,institution,40.85164,14.25181,0,IT
Q3757748,institution,42.43319,13.98770,0,IT
Q3757759,institution,43.93719,12.44586,0,SM
Q3757763,institution,39.29184,16.26019,0,IT
Q3757766,institution,14.66963,-17.42897,0,SN
Q3757764,institution,40.92054,14.78472,0,IT
Q3757765,institution,41.10671,16.69074,0,IT
Q3757770,institution,44.41083,8.93024,0,IT
Q3757771,institution,45.15802,10.79963,0,IT
Q3757768,institution,41.89333,12.46659,0,IT
Q3757774,institution,45.55016,11.54700,0,IT
Q3758341,institution,40.61500,-74.07361,0,US
Q3759396,institution,48.20163,16.36524,0,AT
Q3761649,institution,39.22035,9.11474,0,IT
Q3763803,institution,40.75306,13.87250,0,IT
Q3763846,institution,43.76473,11.25799,0,IT
Q3763903,institution,43.04467,11.04117,0,IT
Q3763928,institution,43.77867,11.25827,0,IT
Q3763929,institution,43.75717,11.24888,0,IT
Q3763989,institution,37.45067,14.07786,0,IT
Q3764957,institution,17.40335,78.47065,0,IN
Q3768551,institution,44.64627,7.66092,0,IT
Q3768553,institution,45.85175,11.87491,0,IT
Q3770979,institution,44.32903,8.50798,0,IT
Q3773707,institution,43.36193,-5.84448,0,ES
Q3774116,institution,51.41056,21.96278,0,PL
Q3776690,institution,51.54500,-0.95616,0,GB
Q3777094,institution,38.05000,14.59132,0,IT
Q3777093,institution,40.66750,15.04670,0,IT
Q3777097,institution,41.17706,16.46914,0,IT
Q3777120,institution,40.49549,15.20916,0,IT
Q3777130,institution,40.58089,9.00414,0,IT
Q3780332,institution,43.54424,-5.66375,0,ES
Q3780715,institution,33.54667,133.57778,0,JP
Q3783572,institution,42.37417,-71.11472,0,US
Q3783758,institution,21.30540,-157.86500,0,US
Q3784231,institution,45.71390,7.27503,0,IT
Q3784754,institution,43.32796,13.42409,0,IT
Q3784918,institution,40.77111,-73.96722,0,US
Q3785324,institution,59.59067,11.07696,0,NO
Q3788646,institution,35.62799,139.64362,0,JP
Q3788661,institution,35.70889,139.75194,0,JP
Q3788846,institution,35.71400,139.72503,0,JP
Q3788869,institution,35.68290,139.68740,0,JP
Q3788874,institution,34.60410,135.75700,0,JP
Q3788883,institution,35.69503,139.75072,0,JP
Q3788904,institution,35.65611,139.47361,0,JP
Q3789149,institution,35.66083,139.67917,0,JP
Q3791632,institution,40.84636,14.25913,0,IT
Q3796018,institution,45.13305,10.02137,0,IT
Q3798288,institution,38.90261,-77.02289,0,US
Q3798323,institution,38.89361,-77.03972,0,US
Q3798380,institution,45.15917,8.01861,0,IT
Q3798457,institution,38.89471,-77.04254,0,US
Q3799756,institution,33.39361,-104.52306,0,US
Q3801605,institution,46.09232,13.43162,0,IT
Q3802519,institution,45.48334,9.22056,0,IT
Q3803616,institution,43.78233,7.66788,0,IT
Q3803778,institution,41.90110,12.48310,0,IT
Q3805303,institution,34.24222,132.55539,0,JP
Q3813327,institution,51.17389,-115.57194,0,CA
Q3813325,institution,49.87080,-97.23410,0,CA
Q3813382,institution,49.90120,-97.13590,0,CA
Q3813383,institution,47.57273,-52.68997,0,CA
Q3813381,institution,49.90700,-97.12969,0,CA
Q3813414,institution,49.88944,-97.15056,0,CA
Q3813695,institution,51.22293,4.40471,0,BE
Q3815086,institution,43.07649,11.67878,0,IT
Q3815442,institution,35.66940,139.70500,0,JP
Q3815450,institution,35.63491,139.70766,0,JP
Q3815458,institution,35.67836,139.76325,0,JP
Q3868141,institution,39.62465,19.92253,0,GR
Q3868146,institution,42.03386,12.63756,0,IT
Q3868144,institution,44.41845,8.92452,0,IT
Q3868145,institution,44.11235,11.54786,0,IT
Q3868150,institution,41.87340,12.50140,0,IT
Q3868148,institution,43.54097,12.05648,0,IT
Q3868149,institution,42.61841,12.79528,0,IT
Q3868154,institution,37.29931,14.03567,0,IT
Q3868155,institution,42.47607,13.99185,0,IT
Q3868152,institution,46.00203,10.84187,0,IT
Q3868153,institution,41.83120,12.46760,0,IT
Q3868158,institution,43.97184,12.47778,0,SM
Q3868159,institution,45.78175,12.04448,0,IT
Q3868156,institution,41.86724,14.45152,0,IT
Q3868157,institution,45.87391,10.76535,0,IT
Q3868162,institution,38.11764,15.64808,0,IT
Q3868163,institution,39.25343,16.70080,0,IT
Q3868160,institution,43.76528,11.24997,0,IT
Q3868166,institution,43.47384,12.62844,0,IT
Q3868167,institution,41.92836,12.56384,0,IT
Q3868164,institution,67.88230,12.98410,0,NO
Q3868165,institution,39.20862,9.12527,0,IT
Q3868203,institution,43.56786,11.18460,0,IT
Q3868200,institution,43.05117,10.89281,0,IT
Q3868201,institution,43.54766,11.04155,0,IT
Q3868207,institution,40.73371,17.57871,0,IT
Q3868204,institution,43.13869,11.48190,0,IT
Q3868205,institution,45.61243,8.84618,0,IT
Q3868211,institution,40.84666,14.25621,0,IT
Q3868208,institution,40.26304,17.89729,0,IT
Q3868209,institution,42.93435,10.51222,0,IT
Q3868214,institution,41.76035,12.71030,0,IT
Q3868215,institution,43.54783,10.72089,0,IT
Q3868212,institution,45.53924,10.21837,0,IT
Q3868213,institution,45.55734,9.21501,0,IT
Q3868219,institution,44.49694,11.35238,0,IT
Q3868217,institution,40.84700,14.25603,0,IT
Q3868222,institution,43.88176,11.09474,0,IT
Q3868223,institution,42.58742,11.51592,0,IT
Q3868220,institution,40.84734,14.25810,0,IT
Q3868221,institution,44.84226,11.62146,0,IT
Q3868226,institution,39.95884,9.18365,0,IT
Q3868227,institution,44.13706,12.24166,0,IT
Q3868230,institution,45.70553,9.65967,0,IT
Q3868231,institution,43.52742,13.44074,0,IT
Q3868228,institution,45.31516,9.50766,0,IT
Q3868229,institution,44.98988,9.00606,0,IT
Q3868234,institution,43.93598,12.44662,0,SM
Q3868235,institution,43.70540,13.18655,0,IT
Q3868232,institution,46.11302,8.28945,0,IT
Q3868233,institution,43.87870,11.08180,0,IT
Q3868238,institution,37.90703,15.14281,0,IT
Q3868239,institution,42.88294,11.08586,0,IT
Q3868236,institution,42.34624,14.16526,0,IT
Q3868242,institution,42.04897,13.92601,0,IT
Q3868243,institution,43.53597,10.31388,0,IT
Q3868170,institution,43.72917,10.80875,0,IT
Q3868171,institution,45.81532,9.06681,0,IT
Q3868168,institution,43.87158,10.81350,0,IT
Q3868169,institution,23.13740,-82.39270,0,CU
Q3868175,institution,41.89729,12.47285,0,IT
Q3868173,institution,41.46798,12.99446,0,IT
Q3868179,institution,44.53161,19.22462,0,RS
Q3868176,institution,37.05761,15.29469,0,IT
Q3868177,institution,44.20761,9.96784,0,IT
Q3868182,institution,41.88986,12.46897,0,IT
Q3868183,institution,45.53964,10.22887,0,IT
Q3868181,institution,43.58320,11.31532,0,IT
Q3868186,institution,43.60285,10.97181,0,IT
Q3868187,institution,37.51100,15.07930,0,IT
Q3868185,institution,40.75456,13.88406,0,IT
Q3868190,institution,45.07491,7.68801,0,IT
Q3868191,institution,40.86195,14.25883,0,IT
Q3868188,institution,45.04948,7.68049,0,IT
Q3868195,institution,45.77364,12.51075,0,IT
Q3868193,institution,45.04976,7.68036,0,IT
Q3868198,institution,45.21269,8.71578,0,IT
Q3868197,institution,43.87430,10.81583,0,IT
Q3868202,institution,43.62828,11.06518,0,IT
Q3868241,institution,44.83806,11.62252,0,IT
Q3868246,institution,43.77836,11.26020,0,IT
Q3868247,institution,43.77837,11.25986,0,IT
Q3868244,institution,42.76050,11.11631,0,IT
Q3868245,institution,45.50611,12.63500,0,IT
Q3868250,institution,46.03148,10.33970,0,IT
Q3868251,institution,45.07584,7.67405,0,IT
Q3868248,institution,45.80296,9.09551,0,IT
Q3868249,institution,40.75539,14.64029,0,IT
Q3868254,institution,40.55798,8.32192,0,IT
Q3868255,institution,43.62560,13.51020,0,IT
Q3868252,institution,40.84630,14.25640,0,IT
Q3868253,institution,44.04959,8.21299,0,IT
Q3868258,institution,41.24215,16.50342,0,IT
Q3868259,institution,41.10607,16.69170,0,IT
Q3868256,institution,41.22664,16.29408,0,IT
Q3868257,institution,42.85325,13.57831,0,IT
Q3868262,institution,44.78546,10.88287,0,IT
Q3868263,institution,44.27757,9.74651,0,IT
Q3868260,institution,41.25106,15.34103,0,IT
Q3868261,institution,45.54124,10.22062,0,IT
Q4306204,institution,52.54225,103.88966,0,RU
Q4306210,institution,55.75780,37.60310,0,RU
Q4306209,institution,53.96066,27.65177,0,BY
Q4306214,institution,54.72110,55.93920,0,RU
Q4306212,institution,50.00407,36.22871,0,UA
Q4306218,institution,54.18039,45.18384,0,RU
Q4306219,institution,55.48361,28.76806,0,BY
Q4306222,institution,57.63323,39.83168,0,RU
Q4306223,institution,55.48028,28.75861,0,BY
Q4306226,institution,59.20639,39.88932,0,RU
Q4306227,institution,45.42090,-75.70300,0,CA
Q4306225,institution,48.89199,10.99241,0,DE
Q4306228,institution,67.46539,86.60969,0,RU
Q4306234,institution,55.72928,37.65705,0,RU
Q4306235,institution,54.61389,39.66658,0,RU
Q4306233,institution,40.64200,22.91403,0,GR
Q4306239,institution,56.96472,60.58000,0,RU
Q4306237,institution,69.05806,33.28333,0,RU
Q4306243,institution,50.74815,25.33120,0,UA
Q4306240,institution,59.21417,39.87249,0,RU
Q4306244,institution,52.42010,16.93280,0,PL
Q4306254,institution,37.97447,23.72751,0,GR
Q4306255,institution,55.75270,37.59130,0,RU
Q4306253,institution,47.21860,38.92110,0,RU
Q4306258,institution,45.03047,35.38003,0,RU
Q4306259,institution,37.97253,23.73231,0,GR
Q4306262,institution,-13.51500,-71.97750,0,PE
Q4306263,institution,40.00716,-105.27275,0,US
Q4306260,institution,39.59960,-110.80800,0,US
Q4306266,institution,39.90909,116.41729,0,CN
Q4306264,institution,34.43850,-119.71500,0,US
Q4306271,institution,-12.10917,-76.96389,0,PE
Q4306269,institution,44.28410,-73.98470,0,US
Q4306274,institution,59.88314,29.91134,0,RU
Q4306275,institution,56.30506,38.12964,0,RU
Q4306279,institution,35.34194,25.12667,0,GR
Q4306276,institution,59.96972,30.30028,0,RU
Q4306287,institution,49.83807,24.02759,0,UA
Q4306290,institution,43.42076,39.92037,0,RU
Q4306291,institution,51.83194,107.58806,0,RU
Q4306289,institution,66.67303,34.33527,0,RU
Q4306294,institution,56.84063,60.61151,0,RU
Q4306295,institution,50.43950,30.54830,0,UA
Q4306292,institution,54.63305,39.73614,0,RU
Q4306293,institution,55.77707,37.61390,0,RU
Q4306302,institution,39.66934,66.99335,0,UZ
Q4306303,institution,56.48887,84.95273,0,RU
Q4306300,institution,56.25448,43.89276,0,RU
Q4306307,institution,59.56194,30.10333,0,RU
Q4306304,institution,57.53093,38.34019,0,RU
Q4306311,institution,55.79464,37.74921,0,RU
Q4306308,institution,53.89726,27.54855,0,BY
Q4306309,institution,55.48583,28.75833,0,BY
Q4306314,institution,48.29830,38.02464,0,UA
Q4306315,institution,67.15205,32.41940,0,RU
Q4306312,institution,43.59025,39.72324,0,RU
Q4306318,institution,51.82750,107.58472,0,RU
Q4306319,institution,57.62704,39.89850,0,RU
Q4306316,institution,55.11089,36.58993,0,RU
Q4306317,institution,53.90324,27.55283,0,BY
Q4306321,institution,69.07860,33.41424,0,RU
Q4306326,institution,53.92275,27.56375,0,BY
Q4306327,institution,48.04389,37.74444,0,UA
Q4306324,institution,47.17528,37.69417,0,UA
Q4306325,institution,55.79402,37.63234,0,RU
Q4306330,institution,68.00380,35.01250,0,RU
Q4306329,institution,56.83889,60.60667,0,RU
Q4306335,institution,47.86150,35.09695,0,UA
Q4306332,institution,55.86750,37.45944,0,RU
Q4306339,institution,58.20224,68.25681,0,RU
Q4306337,institution,48.46710,35.02920,0,UA
Q4306343,institution,68.95982,33.08022,0,RU
Q4306340,institution,48.79570,132.91760,0,RU
Q4306346,institution,55.76500,37.58800,0,RU
Q4306351,institution,50.43621,30.53672,0,UA
Q4306348,institution,49.84314,24.03397,0,UA
Q4306349,institution,56.31656,43.99491,0,RU
Q4306355,institution,58.28833,27.62389,0,RU
Q4306353,institution,55.49528,65.30222,0,RU
Q4306359,institution,46.96250,142.73583,0,RU
Q4306356,institution,50.44024,30.48673,0,UA
Q4306363,institution,56.00856,47.58810,0,RU
Q4306360,institution,36.11238,114.39383,0,CN
Q4306361,institution,57.97397,33.25566,0,RU
Q4306366,institution,-37.93050,144.74900,0,AU
Q4306365,institution,59.94944,30.36250,0,RU
Q4306371,institution,56.84343,60.60636,0,RU
Q4306368,institution,59.22389,39.88472,0,RU
Q4306375,institution,59.20389,39.88806,0,RU
Q4306373,institution,55.74764,37.60753,0,RU
Q4306379,institution,48.45518,35.02289,0,UA
Q4306377,institution,52.26116,104.26278,0,RU
Q4306382,institution,60.45360,22.27750,0,FI
Q4306380,institution,60.44861,22.27667,0,FI
Q4306381,institution,54.18061,45.19290,0,RU
Q4306386,institution,48.83444,37.29083,0,UA
Q4306387,institution,50.05900,31.47880,0,UA
Q4306384,institution,47.09389,37.55014,0,UA
Q4306389,institution,55.95150,-3.17990,0,GB
Q3304667,institution,39.79720,-89.64500,0,US
Q3304897,institution,40.70760,19.95040,0,AL
Q3305271,institution,64.17790,-51.72930,0,GL
Q3305795,institution,48.66775,-4.37223,0,FR
Q3306292,institution,52.67160,-2.24172,0,GB
Q3306320,institution,32.07130,-81.09540,0,US
Q3306353,institution,40.72767,-73.99236,0,US
Q3307651,institution,43.98804,11.90448,0,IT
Q3307878,institution,25.78470,-80.17652,0,US
Q3307880,institution,25.78528,-80.18778,0,US
Q3308955,institution,32.72630,-117.15400,0,US
Q3309203,institution,46.97580,-122.89800,0,US
Q3309550,institution,52.41114,-4.07909,0,GB
Q3312149,institution,46.23260,6.05580,0,CH
Q3313296,institution,51.52092,-0.07792,0,GB
Q3313374,institution,37.51240,-122.25310,0,US
Q3314814,institution,47.71500,-0.97000,0,FR
Q3314828,institution,59.91667,16.56667,0,SE
Q3314843,institution,50.15350,-5.67715,0,GB
Q3314860,institution,44.13190,4.06632,0,FR
Q3314907,institution,46.93207,6.66122,0,CH
Q3315665,institution,43.93110,-102.16100,0,US
Q3316008,institution,52.80917,-0.63056,0,GB
Q3316762,institution,45.87167,-84.73194,0,US
Q3319400,institution,46.64640,-72.96231,0,CA
Q3321174,institution,40.41525,-3.68957,0,ES
Q3324913,institution,34.88280,-1.31110,0,DZ
Q3325227,institution,-8.83333,31.46667,0,ZM
Q3325562,institution,50.27964,2.29280,0,FR
Q3325659,institution,44.10731,2.62111,0,FR
Q3325723,institution,50.80060,2.58368,0,FR
Q3327039,institution,47.80000,13.04333,0,AT
Q3328373,institution,42.43721,11.21402,0,IT
Q3328378,institution,43.31819,11.33212,0,IT
Q3328379,institution,19.04080,-98.19850,0,MX
Q3328376,institution,42.71693,12.11396,0,IT
Q3328382,institution,42.63478,11.66862,0,IT
Q3328381,institution,42.76153,11.11370,0,IT
Q3328387,institution,41.99876,12.09969,0,IT
Q3328384,institution,42.81284,10.33137,0,IT
Q3328390,institution,42.88272,11.66584,0,IT
Q3328388,institution,42.51910,12.51460,0,IT
Q3328394,institution,40.64009,14.87914,0,IT
Q3328392,institution,-34.89450,-56.18010,0,UY
Q3328399,institution,45.06472,7.68863,0,IT
Q3328396,institution,42.35369,13.40507,0,IT
Q3328403,institution,43.45640,12.23780,0,IT
Q3328400,institution,44.40249,8.94269,0,IT
Q3328401,institution,42.08463,13.54507,0,IT
Q3328406,institution,44.06579,10.07339,0,IT
Q3328407,institution,43.72256,10.39690,0,IT
Q3328410,institution,42.71681,12.11280,0,IT
Q3328411,institution,43.71465,10.39293,0,IT
Q3328409,institution,42.83146,11.58562,0,IT
Q3328414,institution,41.78681,12.25404,0,IT
Q3328415,institution,45.47032,9.18230,0,IT
Q3328416,institution,43.72252,10.39438,0,IT
Q3328417,institution,44.51332,11.35006,0,IT
Q3328423,institution,41.23694,1.80778,0,ES
Q3328421,institution,43.67640,4.62575,0,FR
Q3328425,institution,-1.45250,-48.47639,0,BR
Q3328431,institution,40.76484,-73.96686,0,US
Q3328434,institution,41.87423,-87.62451,0,US
Q3328433,institution,51.38640,-2.36330,0,GB
Q3328437,institution,34.14380,-118.25460,0,US
Q3329018,institution,48.86139,2.30917,0,FR
Q3329017,institution,50.05990,4.10388,0,FR
Q3329020,institution,48.88769,2.34117,0,FR
Q3329021,institution,45.18940,5.73300,0,FR
Q3329026,institution,48.83600,2.23947,0,FR
Q3329024,institution,59.92353,30.28193,0,RU
Q3329025,institution,49.25710,4.03417,0,FR
Q3329030,institution,48.85222,2.33500,0,FR
Q3329028,institution,48.44650,-2.05489,0,FR
Q3329029,institution,33.59239,-7.62258,0,MA
Q3329035,institution,49.40833,-1.31500,0,FR
Q3329033,institution,44.16190,4.61967,0,FR
Q3329038,institution,48.83028,2.31417,0,FR
Q3329042,institution,48.14080,7.25896,0,FR
Q3329040,institution,35.69583,-0.64528,0,DZ
Q3329041,institution,48.04620,7.17271,0,FR
Q3329046,institution,46.50924,6.49827,0,CH
Q3329047,institution,49.92917,2.93083,0,FR
Q3329050,institution,49.09500,1.48494,0,FR
Q3329051,institution,48.74850,2.26908,0,FR
Q3329049,institution,49.35674,0.51570,0,FR
Q3329052,institution,43.94600,4.80697,0,FR
Q3329058,institution,49.41760,2.82130,0,FR
Q3329056,institution,46.56723,3.33001,0,FR
Q3329062,institution,45.80200,-1.03874,0,FR
Q3329060,institution,43.47820,-1.55525,0,FR
Q3329066,institution,48.27746,4.06791,0,FR
Q3329064,institution,43.94944,4.80694,0,FR
Q3329065,institution,60.16973,24.94955,0,FI
Q3329068,institution,45.07880,5.73203,0,FR
Q3329069,institution,48.44920,6.74111,0,FR
Q3329073,institution,49.38450,-1.53304,0,FR
Q3329076,institution,43.80731,11.29294,0,IT
Q3279049,institution,47.38530,4.04677,0,FR
Q3279170,institution,45.87487,9.65305,0,IT
Q3279198,institution,44.02706,5.73391,0,FR
Q3279205,institution,48.90979,7.54215,0,FR
Q3279402,institution,48.77070,1.85177,0,FR
Q3279453,institution,48.76910,2.16810,0,FR
Q3279458,institution,44.81370,20.45440,0,RS
Q3279523,institution,45.93410,-0.96250,0,FR
Q3279520,institution,43.65360,2.75465,0,FR
Q3279544,institution,49.11081,6.11144,0,FR
Q3279585,institution,48.29980,1.24354,0,FR
Q3279637,institution,49.84080,4.54045,0,FR
