WDPAID,NAME,IUCN_CAT,GIS_AREA,ISO3,latitude,longitude
555709747,Vazhskij,IV,147.05,RUS,61.22496,42.28583
555709748,Safakulevskij,IV,141.65,RUS,55.07949,62.36704
555709749,CHastoozerskij,IV,199.36,RUS,55.58719,68.06267
555709750,Arshinskij,IV,174.57,RUS,55.55038,59.80713
555709752,Redrovskij,IV,200.16,RUS,58.54193,35.05526
555709754,Verkol`skij,IV,508.70,RUS,63.80971,45.36765
555709756,Mishkinskij,IV,146.86,RUS,55.18811,63.98357
555709757,SHHuchanskij,IV,116.70,RUS,55.39145,62.59788
555709760,Reka SHanya s ohrannym landshaftom,III,28.82,RUS,55.07714,35.57812
555709774,Pustoshkinskij,IV,216.42,RUS,56.47654,29.53669
555709775,Morkinskij,IV,97.91,RUS,56.43094,49.20813
555709776,Loknyanskij,IV,133.44,RUS,56.71695,29.85930
555709778,Togashevskij,IV,34.16,RUS,56.75111,46.54425
555709780,Zelenaya zona goroda Groznogo,IV,204.77,RUS,43.28760,45.66481
555709781,Parabochevskij,IV,104.54,RUS,43.46458,46.22000
555709783,Atleka,IV,33.65,RUS,61.49589,37.74483
555709792,Ozero Polisto,III,82.42,RUS,57.15268,30.37628
555709797,SHajtan-Tau,IA,67.26,RUS,51.67063,57.43358
555709798,Bajkalovskij,IV,183.15,RUS,57.48501,63.97262
555709799,Kamyshlovskij,IV,345.47,RUS,56.80052,62.95503
555709800,Pyshminskij,IV,476.54,RUS,56.83549,63.32670
555709804,CHaryshskij,IV,524.01,RUS,51.05348,83.38193
555709805,Kumysnaya polyana,II,40.87,RUS,51.52779,45.91962
555709806,Bogdinsko-Baskunchakskij,IA,185.20,RUS,48.17011,46.89964
555709824,Ponojskij (zoologicheskij),IV,1157.91,RUS,67.17071,37.58979
555709825,Primorskij,IV,4129.89,RUS,65.51483,40.53389
555709828,Soyanskij,IV,3193.64,RUS,65.38785,42.05368
555709830,Svetlyj,IV,53.18,RUS,64.64601,50.76044
555709832,Kletnyanskij partizanskij les,III,76.37,RUS,53.25260,32.99978
555709838,CHut`inskij,IV,60.62,RUS,63.79015,53.39487
555709848,Rdejskij,IV,90.40,RUS,57.28459,30.93964
555709856,Boloto Ryzhuha,III,30.43,RUS,52.73517,34.40396
555709863,Kenozerskij,II,1406.23,RUS,61.94026,38.19681
555709865,SHuhi-Poktoj,IV,665.62,RUS,48.76338,132.51954
555709866,Poltavskij,IV,1417.31,RUS,43.97573,131.45857
555709874,SHarkan,II,165.67,RUS,57.38517,53.92730
555709878,Mud`yugskij,IV,30.08,RUS,64.91851,40.25335
555709880,SHultusskij,IV,114.61,RUS,61.67993,40.01979
555709892,Sredneussurijskij,IV,723.53,RUS,46.35592,133.98519
555709900,Raka-sitan-nyur,IV,29.90,RUS,63.35942,47.97948
555709903,Zlynkovskij,IV,128.61,RUS,52.39754,31.84078
555709918,Gavan`skie dubravy (Dubrava na levoberezh`e r.Desny),III,31.38,RUS,52.90975,34.01189
555709921,Hrebtovyj,IV,34.12,RUS,67.31882,65.03306
555709924,Hrebetnyur,IV,37.88,RUS,62.56578,56.65821
555709929,YArenskij,IV,373.51,RUS,62.53773,48.99325
555709962,Kedrovka,III,32.09,RUS,64.76772,57.59353
555709994,Ozero Palanskoe,III,810.11,RUS,58.79144,161.03328
555710003,Bol`she-Kasskij,IV,741.86,RUS,59.11816,90.06838
555710004,SHHel`yayurskij,IV,58.89,RUS,65.29453,53.66851
555710008,Partizanskie topi (Ivotok),IV,89.48,RUS,53.77303,34.26178
555710015,Karachevskij,IV,264.07,RUS,53.19256,35.14467
555710028,Ul`skoe boloto,III,66.72,RUS,60.19431,48.20929
555710035,Kolpiny,IV,88.12,RUS,52.38773,34.16689
555710043,Puchkomskij,IV,275.54,RUS,63.92023,46.79564
555710050,El`covskij,IV,177.39,RUS,53.36985,86.67035
555710063,Bredinskij,IV,424.39,RUS,52.27471,60.53447
555710069,Annenskij,IV,404.39,RUS,53.21140,60.28564
555710083,Surnarskij,IV,149.35,RUS,56.24878,50.18979
555710095,Verhov`ya reki Bol`shoj Sestry,IV,52.73,RUS,56.06309,36.29248
555710111,Gora SHunut-Kamen`,IV,51.88,RUS,56.51272,59.74522
555710113,Ozero Isetskoe s okruzhayushhimi lesami,IV,40.23,RUS,56.99546,60.41759
555710116,SHalinskij,IV,127.93,RUS,57.19180,58.50349
555710117,Bogdanovichskij im. A.A. Kiseleva,IV,564.53,RUS,56.75848,61.76306
555710119,Irbitskij,IV,682.75,RUS,57.68301,62.58476
555710120,Dobrovol`skij trakt,IV,85.67,RUS,58.60493,61.64275
555710152,Verhne-Andomskij,IV,40.30,RUS,61.48602,37.25484
555710160,Verhnyaya Strel`na,IV,68.67,RUS,60.45991,45.83282
555710168,CHusovskoj,IV,117.91,RUS,57.81549,58.72936
555710170,Ashit,IV,36.80,RUS,56.27345,49.38638
555710172,Kichke-Tan,IV,120.86,RUS,56.05852,52.89793
555710180,Zalesovskij,IV,299.78,RUS,54.33492,85.16901
555710183,Pankrushihinskij,IV,162.47,RUS,53.83451,80.20513
555710193,Valaamskij arhipelag,II,237.10,RUS,61.36300,31.08587
555710202,YAnsaevskij,IV,2225.83,RUS,58.74608,62.80352
555710206,Hotmyzhskij,II,109.93,RUS,50.62198,35.85781
555710211,Tapovskij,IV,494.71,RUS,57.15249,67.31564
555710214,Suprinskij,IV,253.40,RUS,58.16998,69.63505
555710229,Gorodishhenskij les,IV,111.04,RUS,60.23805,37.08611
555710232,Moshkarinskij,IV,175.80,RUS,56.99749,66.49148
555710236,Geofizicheskaya stanciya Lovozero,III,26.87,RUS,67.97646,35.07738
555710247,Alabuga,IV,230.72,RUS,57.03242,68.57583
555710251,Vikulovskij,IV,889.47,RUS,56.92413,70.09452
555710252,Kasmalinskij,IV,154.43,RUS,53.11123,82.53065
555710255,Kulundinskij,IV,166.55,RUS,53.24354,81.92874
555710256,Orlovskij,IV,1244.98,RUS,52.29856,129.08315
555710263,Pes`yanovskij,IV,105.26,RUS,56.42598,69.38955
555710264,Pinezhskij,IA,518.53,RUS,64.59789,42.99315
555710270,Kaleval`skij,IB,744.31,RUS,65.00654,30.00462
555710271,Stershinyj (uchastok h 2),IV,864.93,RUS,58.93407,67.60501
555710277,Bajgorovskij,IV,61.84,RUS,51.89365,39.91642
555710284,Torfyanoe boloto Dulesovskoe (Torfyanoe mestorozhdenie Dulevskoe),III,62.96,RUS,56.53788,53.88043
555710287,Majnskij,IV,82.13,RUS,54.37630,47.57146
555710290,Bazarnosyzganskij,IV,158.58,RUS,53.81384,46.91452
555710291,Surskie vershiny,IV,117.81,RUS,53.38378,46.93040
555710292,Zelenaya roshha,II,37.81,RUS,59.07281,37.84854
555710293,Sosnovskij,IV,80.66,RUS,54.13941,46.61447
555710294,CHeremshanskij,IV,61.58,RUS,54.16945,49.51859
555710297,SHilovskaya lesostep`,IV,79.79,RUS,54.04183,48.66301
555710302,Sredninskij bor,IV,82.88,RUS,57.84113,65.16000
555710306,Urus-Martanovskij,IV,250.34,RUS,42.98718,45.61243
555710316,Krasnoturanskij Bor,IV,401.22,RUS,54.23999,91.62507
555710317,Krasnoyarskij,IV,3539.99,RUS,55.97107,92.85586
555710324,Bashhelakskij,IV,107.63,RUS,51.34385,84.27400
555710327,Ugrimskij,IV,156.48,RUS,50.57374,36.36996
555710338,Boloto Bor,IV,55.21,RUS,59.34262,32.08635
555710341,Zaozerskaya akkumulyativnaya vodno-lednikovaya gryada,III,26.68,RUS,58.39313,33.12398
555710352,Spasskie mhi,IV,410.12,RUS,58.92841,32.64484
555710362,Poluostrova Rybachij i Srednij,II,830.59,RUS,69.76200,32.44179
555710363,Pokrovskij,IV,156.62,RUS,50.76335,38.34594
555710367,Emeshevskij,IV,51.33,RUS,56.26012,46.35602
555710370,Trirech`e,IV,95.82,RUS,50.75662,36.32781
555710376,Kadinskij,IV,509.74,RUS,54.83452,101.20056
555710380,Ozero Itkul`,III,30.32,RUS,56.15087,60.51948
555710381,Kebezhskij,IV,222.63,RUS,53.27384,92.71957
555710383,Pereluchskij,IV,66.81,RUS,58.23748,34.59297
555710386,Ust`-Volmskij,IV,41.09,RUS,58.49316,32.23895
555710393,Ognyanskij,IV,1074.97,RUS,59.46104,95.25870
555710396,Motyginskoe mnogoostrov`e,IV,123.07,RUS,58.08097,94.64832
555710399,Pushkariha,IV,214.53,RUS,55.22500,91.72081
555710400,Prichulymskij,IV,431.19,RUS,56.41716,90.10782
555710406,Dmitrievskij,IV,285.18,RUS,51.20393,38.10812
555710426,Agryzskij,IV,294.52,RUS,56.14264,53.40655
555710429,SHumbutskij,IV,207.18,RUS,55.51062,50.65482
555710431,Bilyarskij,IV,121.80,RUS,54.90386,50.52959
555710432,Meshinskij (YAntykovskij),IV,1500.91,RUS,55.67652,50.18311
555710433,"Bolotnaya sistema Novlenskoe (bolota Novlenskoe, Pyhanskoe, CHernoe)",IV,62.63,RUS,58.49801,39.69362
555710453,Len`yunyur (Len`yu-Nyur),IV,92.71,RUS,64.45199,53.49778
555710460,Onskij,IV,192.37,RUS,65.00561,46.67121
555710464,Sujginskij lesopark,III,29.02,RUS,57.87832,84.43520
555710466,Prilepinskij,IV,161.71,RUS,50.96893,37.58302
555710469,CHurovichskij,IV,65.48,RUS,52.18512,31.93653
555710478,Bol`shaya Pashkina,IV,513.15,RUS,52.45515,91.53721
555710480,CHukchinskoe,IV,979.67,RUS,66.01284,52.03679
555710481,Bol`she-Kemchugskij,IV,718.39,RUS,56.40754,91.69745
555710482,Zaozerskij,IV,25.06,RUS,60.82497,50.33389
555710487,Berezovaya dubrava,IV,275.33,RUS,55.67299,89.72704
555710490,Bol`shemurtinskij,IV,843.97,RUS,56.83037,93.33615
555710498,Tajmyrskij,IA,17772.18,RUS,74.33090,104.86145
555710501,Nebesanyur (Nebesa-Nyur),IV,268.76,RUS,66.55955,56.53594
555710502,Voronezhskaya nagornaya dubrava,IV,70.61,RUS,51.80858,39.25267
555710503,Severozemel`skij,IV,5146.88,RUS,79.42416,97.51562
555710509,Medvedskij bor,III,113.34,RUS,57.46475,50.11119
555710510,Hanata,IV,518.41,RUS,47.67817,44.73896
555710522,Sostinskij,IV,431.50,RUS,45.37158,45.50441
555710530,SHilovskij,IV,331.32,RUS,61.77514,45.56199
555710533,Surskij,IV,141.35,RUS,63.60587,45.90802
555710534,Omutinskij,IV,47.66,RUS,56.30931,67.59236
555710538,Pozhegskij,IV,111.97,RUS,61.99552,54.00682
555710543,Ergaki,II,3448.00,RUS,52.67216,93.35565
555710565,Don-Ty,IV,187.01,RUS,61.59474,54.03772
555710569,Pizhemskij,IV,1044.72,RUS,64.79337,51.04282
555710571,Ezhugskij,IV,497.47,RUS,64.11224,46.03783
555710572,Lymva,IV,126.44,RUS,62.24542,53.23865
555710578,Roven`skij,IV,88.90,RUS,49.95028,39.06246
555710585,Sever Mshinskogo bolota,IV,152.45,RUS,59.16257,30.22930
555710587,Pogromskij,IV,165.94,RUS,50.38727,37.74657
555710612,Sindorskij,IV,128.10,RUS,62.73653,51.92713
555710614,Simvinskij,IV,44.70,RUS,62.88251,51.82614
555710616,Vymskij,IV,2863.28,RUS,63.74580,51.14991
555710619,Ur-El`-Nyur (Ur`el`nyur),IV,47.34,RUS,61.89157,52.45452
555710624,Ilychskij,IV,3481.54,RUS,62.84578,57.87402
555710625,Okean,IV,1787.82,RUS,66.31967,53.22205
555710628,Hopkovskij i Kletchatyj,IV,66.80,RUS,66.13429,52.73631
555710635,Un`inskij,IV,1427.89,RUS,61.70771,58.49576
555710636,Semilukskij,IV,26.41,RUS,51.75654,39.05105
555710638,Udorskij,IV,2412.50,RUS,64.18543,50.11422
555710639,Uchastok reki Pechora,IV,918.34,RUS,61.98588,58.63366
555710644,Usinskij kompleksnyj,IV,1405.87,RUS,65.71886,57.21630
555710647,Tyb`yunyur (Tyb`yu-Nyur),IV,688.32,RUS,62.55393,51.82316
555710649,Nyumlyginskij,IV,55.36,RUS,62.53141,56.30522
555710652,Syninskij,IV,1386.87,RUS,65.47789,58.12089
555710653,Sebys`,IV,1717.63,RUS,64.52827,54.33347
555710656,Suskin el`,IV,29.77,RUS,63.07101,54.15332
555710658,Sula-Har`yaginskij,IV,64.74,RUS,66.88174,51.98856
555710661,Nadpojmennyj,IV,122.45,RUS,66.27630,57.36841
555710662,YUil,IV,36.17,RUS,61.55296,50.44757
555710667,Pobyl`nichanyur,IV,52.73,RUS,64.04582,57.54155
555710673,Nemskij,IV,360.81,RUS,61.66672,55.53329
555710674,Syv`yudorskij,IV,122.99,RUS,62.75067,52.83873
555710675,Vizingskij,IV,245.47,RUS,61.35666,49.84366
555710678,bez nazvaniya,IV,26.13,RUS,63.38522,48.74978
555710680,Kajgorodkanyur,IV,32.32,RUS,64.28823,57.56121
555710681,Levoberezhnyj,IV,57.38,RUS,65.36159,56.94080
555710688,Lar`kovskij,IV,160.73,RUS,66.26210,52.75125
555710696,Lunvyvnyur,IV,32.21,RUS,61.79566,51.44622
555710699,Lesnoj,IV,87.96,RUS,58.20623,35.33062
555710701,Purganyur,IV,56.43,RUS,64.96715,57.37760
555710702,Rameshkovskij,IV,138.35,RUS,57.33360,35.92629
555710703,Novikkush,IV,37.73,RUS,61.98018,52.99838
555710707,Debo (Debo),IV,32.77,RUS,62.50457,50.38343
555710708,Pon`yu-Zaostrennaya,IV,70.29,RUS,66.31229,59.02367
555710709,Vychegda,IV,340.07,RUS,62.45712,55.29422
555710713,Kuzobnyur (Kuzob-Nyur),IV,33.73,RUS,61.83013,53.30873
555710717,Leknyur,IV,167.08,RUS,64.08653,57.38728
555710720,Visherskij,IV,104.03,RUS,62.45267,52.03550
555710721,Belyj,IV,77.94,RUS,62.07817,50.38855
555710726,Martyushevskoe,IV,118.46,RUS,62.63527,56.36196
555710729,Koschovcha,IV,94.78,RUS,63.23449,48.15724
555710730,Korabel`naya chashha,IV,33.33,RUS,62.60676,47.29194
555710737,Bol`shoe,IV,38.68,RUS,61.85399,52.10571
555710741,Adak,IV,26.69,RUS,66.49332,59.59320
555710743,CHuhlomskij Vad-Egyr,IV,26.64,RUS,61.24782,50.01137
555710747,Verhne-Lokchimskij,IV,425.68,RUS,61.50895,52.32331
555710748,Rodniki,IV,162.03,RUS,51.13761,38.98980
555710756,Lebyazh`e,IV,27.79,RUS,57.00991,65.54517
555710760,Uporovskij,IV,65.93,RUS,56.20374,66.17961
555710761,Boloto Isakovskoe,IV,45.17,RUS,58.77417,39.66760
555710779,CHumajsko-Irkutyanovskij,IV,267.44,RUS,55.64225,87.91152
555710784,Kozskij,IV,112.13,RUS,58.45580,40.02626
555710799,Bekel`deul`,IV,1048.61,RUS,53.94287,127.68350
555710800,Andreevskij,IV,761.56,RUS,49.79230,130.57663
555710805,CHerustinskij les,IV,228.30,RUS,55.44268,40.06586
555710830,Bushkovskij les,IV,92.80,RUS,57.11251,49.51899
555710831,Burejskij,II,1313.87,RUS,49.98715,130.20355
555710832,Gerbikanskij,IV,866.48,RUS,52.68090,132.03935
555710833,Blagoveshhenskij,IV,61.59,RUS,50.59110,127.65878
555710851,Krasnogorskij,IV,63.72,RUS,48.57647,141.98496
555710854,Ereminskij,IV,51.75,RUS,56.36216,70.56219
555710857,Amurskij,IV,164.48,RUS,49.65182,128.30557
555710866,Naumovskij,IV,102.25,RUS,58.37379,40.87325
555710876,Lachskij,IV,83.80,RUS,61.21884,38.64957
555710882,Krymskij,IV,209.22,RUS,45.09562,37.94730
555710883,Belorechenskij,IV,102.34,RUS,44.76519,39.73436
555710898,Muromskij,IV,597.56,RUS,55.92221,42.39792
555710910,Lesa zapadnoj chasti Borshhevskogo lesnichestva,IV,53.83,RUS,56.54303,36.81883
555710911,Pobochinskaya lesnaya dacha,III,25.98,RUS,51.93972,45.65091
555710918,Nizhne-Norskij,IV,302.79,RUS,52.50335,129.92417
555710919,Norskij,IA,2051.57,RUS,52.72780,130.33842
555710939,Iverskij,IV,500.78,RUS,51.76625,128.65629
555710940,Hingano-Arharinskij,IV,537.21,RUS,49.54985,130.79757
555710941,Krasnaya gorka,IV,131.74,RUS,44.99766,37.57427
555710942,Urkanskij,IV,1417.54,RUS,54.22216,125.34798
555710943,Olekminskij,IV,3691.50,RUS,55.97089,121.49628
555710944,Ul`minskij,IV,1891.41,RUS,51.79302,130.21629
555710945,Ust`-Tygdinskij,IV,935.89,RUS,52.69081,127.82985
555710946,Urushinskij,IV,371.88,RUS,53.58383,122.73066
555710947,Tashinskij,IV,1891.57,RUS,50.94811,129.98914
555710950,Verhne-Amurskij,IV,507.01,RUS,53.50720,123.84127
555710954,Magdagachinskij,IV,1045.15,RUS,53.63205,125.87962
555710955,Mal`mal`ta,IV,137.53,RUS,50.36847,130.81500
555710956,Lopchinskij,IV,1431.86,RUS,55.66602,122.32773
555710984,Boloto Suhoe,IV,40.20,RUS,58.66351,39.04636
555710990,Kochergatskij,IV,125.32,RUS,52.14362,105.15907
555710991,SHorskij,IV,107.85,RUS,56.22237,49.11466
555710993,CHatyr-Tau,IV,41.48,RUS,54.88386,53.40171
555710994,Stepnoj imeni A.I.SHHepovskih,IV,58.30,RUS,54.51137,52.29849
555710995,Bol`shoe Kosinskoe boloto,IV,25.13,RUS,59.48987,54.13196
555711008,Tihoe (Tihonovskoe) boloto,IV,30.72,RUS,58.80744,56.66395
555711009,Hasautskij,IV,423.17,RUS,43.59576,42.49607
555711010,Labinskij,IV,112.03,RUS,43.74764,40.92276
555711011,Damhurc,IV,331.57,RUS,43.67613,40.81802
555711012,El`burganskij,IV,158.25,RUS,44.07414,41.87995
555711022,Pozarym,IV,2537.27,RUS,51.79707,89.28712
555711023,Ust`-Medvedickij,II,502.52,RUS,49.55360,42.60595
555711024,Nizhnehoperskij,II,2307.10,RUS,50.10669,42.21425
555711025,El`tonskij,II,1054.03,RUS,49.17735,46.69432
555711030,Beringiya,IB,18173.64,RUS,65.86150,-172.31129
555711040,Maruhskij,IV,505.04,RUS,43.50402,41.48843
555711047,Reka CHusovaya,II,863.52,RUS,57.46043,59.18126
555711050,Rezhevskoj,IV,342.25,RUS,57.34880,61.03121
555711052,Olen`i ruch`i,II,125.80,RUS,56.53119,59.24593
555711059,Bezhtinskij,IV,432.21,RUS,42.24741,45.98146
555711061,Bazhovskie mesta,II,384.08,RUS,56.42798,60.65144
555711067,Monastyrskij,IV,159.25,RUS,63.42530,44.65826
555711068,Kolyvanskij borok,III,102.86,RUS,51.36014,82.60140
555711072,Kosobsko-Kelebskij,IV,816.28,RUS,42.25464,46.33712
555711073,Kasumkentskij,IV,247.84,RUS,41.61826,47.96996
555711079,Educhanskij,IV,458.68,RUS,57.42546,101.93493
555711083,Verhneamurskij,IV,2394.52,RUS,53.33024,120.85920
555711084,Lebedinye ozera (Okunajskij),IV,2134.03,RUS,56.08697,108.62474
555711112,CHajskij,IV,242.91,RUS,57.85876,110.14017
555711116,Cna,IV,57.29,RUS,55.35425,39.36660
555711118,Kirejskij,IV,291.47,RUS,53.81362,100.46722
555711120,Zulumajskij,IV,656.70,RUS,53.74885,100.83527
555711130,Orlovskij,IV,85.50,RUS,56.17796,68.55288
555711146,Boloto Zapovednoe,III,36.55,RUS,65.12527,32.68453
555711147,Ugranskij,IV,178.93,RUS,54.85702,33.94115
555711153,Tal`sko-Garevskij,IV,348.94,RUS,56.64890,92.91678
555711154,Solgonskij kryazh,IV,1146.96,RUS,55.54234,90.56927
555711155,Tajbinskij,IV,673.62,RUS,54.61019,96.02675
555711165,SHumyachskij,IV,187.47,RUS,53.92366,32.30434
555711168,Tohtaj,IV,158.61,RUS,53.05655,92.63312
555711174,Baltasinskij,IV,34.52,RUS,56.31812,50.23079
555711178,Klyaz`minskij,IV,193.43,RUS,56.49705,41.62388
555711184,Azas,IA,3338.08,RUS,52.50541,97.58970
555711185,Pelikanij (Ondatrovyj),IV,26.03,RUS,53.44925,78.86460
555711201,Mamontovskij,IV,98.28,RUS,52.64159,81.54968
555711208,Ust`-CHumyshskij,IV,70.74,RUS,53.55058,83.17247
555711216,Ershichskij,IV,262.77,RUS,53.69763,32.90244
555711217,Karasevskaya lesnaya dacha,IV,32.73,RUS,54.98058,38.65980
555711218,ZHuravlinaya rodina,IV,119.74,RUS,56.73773,37.87010
555711219,Velizhskij,IV,207.61,RUS,55.49135,31.07060
555711222,El`ninskij,IV,199.01,RUS,54.43693,32.87425
555711223,Gagarinskij,II,607.45,RUS,55.85392,34.88562
555711236,Konoshskij,IV,80.24,RUS,60.80641,40.31456
555711237,Habykskij,IV,81.65,RUS,54.48747,92.20745
555711238,CHulymskij,IV,154.82,RUS,57.49271,89.42925
555711240,Ubejsko-Salbinskij,IV,157.73,RUS,54.89090,91.60788
555711241,Makovskij,IV,1317.02,RUS,58.18118,90.26943
555711243,Kologrivskij les,IA,592.61,RUS,58.49349,44.20700
555711244,Sisimskij,IV,380.89,RUS,54.79243,93.15467
555711247,Ozero Tunajcha,III,215.32,RUS,46.76948,143.21777
555711250,Kozhozerskij,IV,2030.94,RUS,63.03636,37.90121
555711251,Belozerskij,IV,316.25,RUS,59.71120,37.86173
555711259,Anashenskij bor,III,60.34,RUS,54.90691,91.12502
555711264,SHemogodskij,IV,213.05,RUS,60.79374,46.64272
555711273,CHermozskoe boloto,IV,41.08,RUS,58.75880,56.04945
555711279,Vozhegodskij,IV,165.68,RUS,60.64609,40.91241
555711281,Arej,II,35.92,RUS,51.00108,111.24247
555711283,Argalejskij,IV,109.57,RUS,51.29155,114.03653
555711284,Kemskij,IV,239.42,RUS,59.28182,44.84554
555711310,Ozero Nero,III,54.53,RUS,57.16233,39.41996
555711315,Hutinskij,IV,1076.23,RUS,52.60530,94.64132
555711317,Tapsinskij,IV,1089.51,RUS,51.95212,94.96994
555711318,Ka'kskij,IV,644.37,RUS,51.35685,93.52225
555711325,Zyuratkul`,II,889.40,RUS,54.79417,59.05354
555711326,YUzhno-Ural`skij,IA,2345.97,RUS,54.26066,58.10368
555711341,Il`inskij,IV,83.11,RUS,57.33125,38.64326
555711347,Vostok Finskogo zaliva (Ingermanlandskij),IA,152.25,RUS,60.11701,27.61960
555711353,Ozero Tiberkul`,III,70.72,RUS,53.89886,94.03433
555711356,Verhne-Volzhskij,IV,141.67,RUS,57.69482,38.48969
555711363,Hutinskij,IV,805.67,RUS,49.50459,139.30383
555711370,Lesnoj klyuch,IV,238.66,RUS,55.55749,48.87611
555711371,Ul`durginskij,IV,453.85,RUS,52.26998,114.66624
555711373,Manominskij,IV,341.88,RUS,49.56863,137.79272
555711374,Hor-Muhen (Hor-Muhenskij),IV,182.75,RUS,48.43965,136.69356
555711376,Ust`e reki Meshi,IV,127.52,RUS,55.39201,49.38649
555711381,ZHura,IV,270.54,RUS,55.32047,90.95191
555711382,"Centr ohrany prirody ""Zejskij""",II,36.67,RUS,51.05428,127.86512
555711386,Oloneckij,IV,240.13,RUS,60.75197,32.99242
555711393,Iglovskij bolotnyj massiv,III,45.24,RUS,56.85163,84.53682
555711394,Bolotnaya sistema Uluh-CHayah,II,116.74,RUS,57.42381,88.76417
555711396,Sosnovye bory Prichet`ya,II,37.28,RUS,57.10233,88.25223
555711403,Gornaya Adygeya,II,57.68,RUS,43.98176,39.83330
555711409,Mininskie Stolby,III,43.85,RUS,56.00311,92.37220
555711412,Geograficheskij centr Rossijskoj Federacii,III,122.33,RUS,66.42456,94.23306
555711421,Ozero Svetlen`koe,III,41.06,RUS,59.41762,88.86485
555711422,Ob`-Enisejskij soedinitel`nyj vodnyj put`,III,59.01,RUS,59.32193,88.93920
555711423,"Boloto Sandilovo, vklyuchaya Luzhenskoe, Russkogornoe",IV,36.16,RUS,57.60490,34.88721
555711429,Krasnoyarskie Stolby,II,472.20,RUS,55.83139,92.85438
555711431,Taganaj,II,576.48,RUS,55.34236,59.81905
555711446,Eerbekskij,IV,246.66,RUS,51.83471,93.90450
555711462,CHaa-Hol`skij,IV,238.22,RUS,51.14463,92.30550
555711467,Babushkinskij,IV,239.24,RUS,59.88413,43.02898
555711478,Ozero Mastah,III,41.03,RUS,64.48550,122.47566
555711481,Ozero Ulahan Kyuel`,III,110.45,RUS,67.79178,124.23657
555711483,Ozero Ulahan Kyuel`,III,69.38,RUS,72.56227,118.53486
555711485,Boloto Bol`shoe u der.SHalimovo,IV,42.32,RUS,57.80950,38.61304
555711486,Ozero Myuryu,III,46.04,RUS,62.66572,131.10374
555711489,Ozero D`engkyude (Ozero Dengkyude),III,56.01,RUS,63.56668,119.04793
555711490,Ozero Bol`shoe Toko i konechno-morennyj landshaft,III,109.17,RUS,56.08008,130.98363
555711491,Ozero Byranattalaah (Byranattalah),III,71.11,RUS,63.70531,124.41800
555711492,Kuchenevskij,IV,191.07,RUS,58.45374,39.57327
555711500,Baskunchak,II,392.40,RUS,48.16787,46.94847
555711511,Sochinskij nacional`nyj park,II,2076.94,RUS,43.76682,39.80868
555711512,Goryacheklyuchevskoj (Goryache-Klyuchevskoj),IV,426.90,RUS,44.48771,38.95950
555711522,Guberlinskie gory,IV,1059.14,RUS,51.24704,57.81297
555711526,Dovolenskij,IV,734.92,RUS,54.65998,79.92098
555711546,Hunzahskij,II,27.24,RUS,42.59616,46.49012
555711550,Marij CHodra,II,381.16,RUS,56.13256,48.43692
555711557,Mangazerskij,IV,104.50,RUS,55.46999,78.01149
555711560,Legostaevskij,IV,325.31,RUS,54.71072,83.91768
555711571,Ozero Gassi,III,44.90,RUS,49.04823,136.43405
555711578,Bashkirskij,IA,496.70,RUS,53.40425,57.96210
555711592,Bolota Solodiha i Morskoe,IV,65.21,RUS,57.73908,37.65601
555711594,Kava,IV,6068.09,RUS,59.69509,146.32396
555711607,Kzyladyrskoe karstovoe pole,III,36.00,RUS,51.18222,56.92981
555711609,Psebajskij,IV,370.80,RUS,44.02829,40.58733
555711612,Floristicheskij,IV,89.95,RUS,57.98678,38.32319
555711613,Volzhskie prostory,IV,290.76,RUS,55.60881,48.85118
555711614,Aginskaya step`,IV,449.45,RUS,50.70714,114.90796
555711615,Nikishinskij,IV,645.62,RUS,52.36506,114.17341
555711617,Borzinskij,IV,605.97,RUS,51.29508,118.57324
555711621,Gorodskoj lesopark Lebyazh`e,II,27.73,RUS,55.84102,48.93266
555711622,Butungarskij,IV,837.67,RUS,50.91071,109.40237
555711623,Dzhilinskij,IV,1198.14,RUS,50.72478,112.17646
555711624,Olengujskij,IV,664.20,RUS,50.98490,112.61555
555711626,Turovskij,IV,411.36,RUS,51.83754,118.17910
555711628,Uryumkanskij,IV,255.17,RUS,51.70509,119.01398
555711629,CHitinskij,IV,1228.10,RUS,52.77951,114.39340
555711632,Semenovskij,IV,478.06,RUS,51.43199,116.22052
555711633,Sredneargunskij,IV,2059.52,RUS,51.79482,120.04419
555711637,Parfen`evskij,IV,95.76,RUS,58.01610,37.65062
555711640,Alfyorovskij,IV,105.06,RUS,58.18733,38.15197
555711652,Kedrovye lesa,III,45.09,RUS,45.19610,135.37599
555711659,Hoso,II,1227.08,RUS,49.78877,137.84496
555711660,Gornaya step`,IV,52.74,RUS,49.42163,112.01291
555711661,Suetskij,IV,205.86,RUS,53.15694,79.78420
555711662,Sokolovskij,IV,401.15,RUS,52.54627,84.67822
555711663,Reliktovye duby,IV,303.86,RUS,52.73114,120.13991
555711664,Vyazemskij,II,328.79,RUS,47.40722,134.87823
555711666,SHeremet`evskij,II,45.63,RUS,47.32477,134.22846
555711669,Simminskij,IV,410.08,RUS,49.47435,135.27448
555711679,Matajskij,IV,237.96,RUS,47.44046,135.65262
555711681,Rostovskij,IA,96.18,RUS,46.41260,42.87460
555711685,Nizhnyaya Kama,II,267.05,RUS,55.77325,52.21618
555711686,Voroninskij,IA,103.18,RUS,52.44712,42.58401
